SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
1,8220,Sincere McCormick,RB,25.0,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,18,DNP,DNP,DNP
1,6869,Adam Trautman,TE,28.6,DEN,52.0,52,52,1.5,1,0.5,1,1,1,76,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,0,0,1,0,5,5.0,5.0,0,0,0,5,0,NA,0,0,57.9%,NA,NA,NA,0,NA,0,1,0.000,0.0,13,2.5%,0.38,0,NA,NA,NA,NA,NA,0.000,NA,5,vs TEN,22,·,1.7,-0.2
1,11210,Malik Heath,WR,25.5,GB,999.0,999,999,0,0,0,1,1,0,48,11,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,22.9%,NA,NA,NA,0,NA,0,0,NA,0.0,3,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs DET,6,·,0.6,-0.6
1,5374,Justin Watson,WR,29.4,HOU,71.0,74,72,4.7,3.7,2.7,1,1,0,63,35,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,14,0,1,0,2,13,27,13.5,13.5,0,0,0,27,0,NA,0,0,55.6%,NA,NA,NA,0,NA,1,2,0.500,1.0,17,7.4%,1.59,0,NA,NA,NA,NA,NA,0.059,NA,27,@ LAR,12,IR,IR,IR
1,9495,Rakim Jarrett,WR,24.6,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYJ,13,DNP,DNP,DNP
1,9489,Justin Shorter,WR,25.4,LV,999.0,999,999,0,0,0,1,1,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,7,DNP,DNP,DNP
1,3202,Austin Hooper,TE,30.9,NE,46.0,46,46,2,1.5,1,1,1,0,71,23,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,1,0,1,7,10,10.0,10.0,0,0,0,10,0,NA,0,0,32.4%,NA,NA,NA,0,NA,1,1,1.000,1.0,10,2.2%,1.00,0,NA,NA,NA,NA,NA,0.100,NA,10,vs LV,25,·,2.6,-0.6
1,5937,Diontae Johnson,WR,29.2,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,DNP,DNP,DNP
1,10863,A.T. Perry,WR,25.9,DEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TEN,9,DNP,DNP,DNP
1,9998,Hendon Hooker,QB,27.7,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ JAX,26,DNP,DNP,DNP
1,6290,Scotty Miller,WR,28.1,PIT,999.0,999,999,0,0,0,1,1,0,56,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,16.1%,NA,NA,NA,0,NA,0,0,NA,0.0,4,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ NYJ,13,DNP,DNP,DNP
1,6012,Travis Homer,RB,27.1,CHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,15,IR,IR,IR
1,3634,Kalif Raymond,WR,31.1,DET,84.0,84,84,3.6,2.6,1.6,1,1,0,67,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,0,0,1,0,3,16,16,8.0,5.3,0,0,0,16,0,NA,0,0,65.7%,NA,NA,NA,0,NA,1,3,0.333,1.0,33,7.7%,0.48,0,NA,NA,NA,NA,NA,0.030,NA,16,@ GB,28,OUT,1.6,2.0
1,6847,Devin Duvernay,WR,28.0,CHI,999.0,999,999,0,0,0,1,1,0,67,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,32,·,0.2,-0.2
1,7607,Michael Carter,RB,26.4,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NO,11,·,0.9,-0.9
1,7535,Hunter Long,TE,27.1,JAX,21.0,20,16,7.6,7.1,6.6,1,1,0,66,6,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,0,1,1,0,6,6.0,6.0,0,0,0,6,0,NA,0,0,9.1%,NA,NA,NA,0,NA,1,1,1.000,1.0,2,3.2%,3.00,0,NA,NA,NA,NA,NA,0.000,NA,6,vs CAR,2,·,0.4,7.2
1,9490,Tyler Scott,WR,23.9,IND,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,21,DNP,DNP,DNP
1,7602,Kylen Granson,TE,27.5,PHI,60.0,60,60,1.1,0.6,0.1,1,1,0,63,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,0,0,0,0,1,1,1,1.0,1.0,0,0,0,1,0,NA,0,0,27.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,4,4.3%,0.25,0,NA,NA,NA,NA,NA,0.000,NA,1,vs DAL,9,·,0.3,0.8
1,10228,Charlie Jones,WR,26.9,CIN,999.0,999,999,0,0,0,1,1,0,52,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,8,·,0.7,-0.7
1,11582,Carson Steele,RB,22.9,KC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,25,DNP,DNP,DNP
1,8127,Charlie Kolar,TE,26.6,BAL,999.0,999,999,0,0,0,1,1,1,51,31,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,60.8%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,30,·,1.6,-1.6
1,6427,Ashton Dulin,WR,28.3,IND,107.0,98,88,1.5,1.5,1.5,1,1,0,73,10,0,0.0%,0,0,0,0,0,0,0.00,15,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,15,0,NA,15,15,13.7%,NA,NA,NA,1,NA,1,1,1.000,1.0,0,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,15,vs MIA,21,·,0.5,1.0
1,4017,Deshaun Watson,QB,30.0,CLE,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CIN,7,PUP,PUP,PUP
1,827,Tyrod Taylor,QB,36.1,NYJ,999.0,999,999,0,0,0,1,0,0,64,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PIT,9,DNP,DNP,DNP
1,6659,Craig Reynolds,RB,29.2,DET,999.0,999,999,0,0,0,1,1,0,67,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ GB,31,·,0.6,-0.6
1,7585,Davis Mills,QB,26.9,HOU,999.0,999,999,0,0,0,1,0,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,17,DNP,DNP,DNP
1,8583,Stone Smartt,TE,27.0,NYJ,999.0,999,999,0,0,0,1,1,0,64,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PIT,16,OUT,1.0,-1.0
1,11783,Ryan Flournoy,WR,25.9,DAL,999.0,999,999,0,0,0,1,1,0,61,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,15,DNP,DNP,DNP
1,3976,Mitchell Trubisky,QB,31.1,BUF,999.0,999,999,0,0,0,1,0,0,85,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs BAL,2,DNP,DNP,DNP
1,11716,Tip Reiman,TE,24.0,ARI,45.0,45,45,2,1.5,1,1,1,1,66,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,1,0,1,5,10,10.0,10.0,0,0,0,10,0,NA,0,0,51.5%,NA,NA,NA,0,NA,1,1,1.000,1.0,12,3.4%,0.83,0,NA,NA,NA,NA,NA,0.083,NA,10,@ NO,4,OUT,1.5,0.5
1,12477,Kurtis Rourke,QB,24.9,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,21,PUP,PUP,PUP
,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,DNP,DNP,DNP
